food_name,sample_date,illness,province,analysis_date,reading,units,analyte
"Fruits, Apples, Raw",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2019-10-16,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"Fruits, Apples, Raw",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2015-01-15,No,Manitoba,2015-06-15,38.82648,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2015-01-01,No,Nova Scotia,2015-12-31,47.83207,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2019-10-16,No,British Columbia,2020-03-23,0.0,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Potassium-40
"Fruits, Apples, Raw",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
"Fruits, Apples, Raw",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
"Fruits, Apples, Raw",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Fruits, Apricots",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Fruits, Apricots",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"Fruits, Apricots",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
"Fruits, Apricots",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Apricots",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Apricots",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
"Fruits, Apricots",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2019-10-22,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"Fruits, Apricots",2013-09-15,No,Quebec,2014-05-15,241.1184,Bq/Kg,Potassium-40
"Fruits, Apricots",2015-01-15,No,Manitoba,2015-06-15,178.385,Bq/Kg,Potassium-40
"Fruits, Apricots",2015-01-01,No,Nova Scotia,2015-12-31,230.8985,Bq/Kg,Potassium-40
"Fruits, Apricots",2016-09-01,No,Quebec,2016-12-20,241.7596,Bq/Kg,Potassium-40
"Fruits, Apricots",2017-09-30,No,Ontario,2018-02-27,258.9924,Bq/Kg,Potassium-40
"Fruits, Apricots",2018-10-31,No,Alberta,2019-03-31,257.8871,Bq/Kg,Potassium-40
"Fruits, Apricots",2019-10-22,No,British Columbia,2020-03-23,251.0055,Bq/Kg,Potassium-40
"Fruits, Apricots",2020-11-01,No,Newfoundland and Labrador,2021-08-23,255.6049,Bq/Kg,Potassium-40
"Fruits, Bananas",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2019-10-01,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Fruits, Bananas",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2019-10-01,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-134
"Fruits, Bananas",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2019-10-01,No,British Columbia,2020-03-23,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Cesium-137
"Fruits, Bananas",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-57
"Fruits, Bananas",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Cobalt-60
"Fruits, Bananas",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2019-10-01,No,British Columbia,2020-03-23,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Iodine-131
"Fruits, Bananas",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2015-01-15,No,Manitoba,2015-06-15,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2019-10-01,No,British Columbia,2020-03-23,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Lead-210
"Fruits, Bananas",2013-09-15,No,Quebec,2014-05-15,109.1457,Bq/Kg,Potassium-40
"Fruits, Bananas",2015-01-15,No,Manitoba,2015-06-15,145.1206,Bq/Kg,Potassium-40
"Fruits, Bananas",2015-01-01,No,Nova Scotia,2015-12-31,163.8345,Bq/Kg,Potassium-40
"Fruits, Bananas",2016-09-01,No,Quebec,2016-12-20,123.2878,Bq/Kg,Potassium-40
"Fruits, Bananas",2017-09-30,No,Ontario,2018-02-27,109.884,Bq/Kg,Potassium-40
"Fruits, Bananas",2018-10-31,No,Alberta,2019-03-31,129.4313,Bq/Kg,Potassium-40
"Fruits, Bananas",2019-10-01,No,British Columbia,2020-03-23,126.7217,Bq/Kg,Potassium-40
"Fruits, Bananas",2020-11-01,No,Newfoundland and Labrador,2021-08-23,71.32058,Bq/Kg,Potassium-40
"Fruits, Bananas",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Radium-226
"Fruits, Bananas",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Radium-226
"Fruits, Bananas",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Radium-226
"Fruits, Blueberries",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2010-09-15,No,Newfoundland and Labrador,2011-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2012-09-15,No,Ontario,2012-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2012-09-15,No,British Columbia,2013-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2013-09-15,No,Quebec,2014-05-15,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2015-01-01,No,Nova Scotia,2015-12-31,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2016-09-01,No,Quebec,2016-12-20,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2017-09-30,No,Ontario,2018-02-27,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2018-10-31,No,Alberta,2019-03-31,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2019-10-16,No,British Columbia,2020-03-23,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2020-11-01,No,Newfoundland and Labrador,2021-08-23,0.0,Bq/Kg,Americium-241
"Fruits, Blueberries",2000-09-15,No,Ontario,2001-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2001-09-15,No,Newfoundland and Labrador,2002-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2002-09-15,No,British Columbia,2003-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2003-09-15,No,Quebec,2004-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2004-09-15,No,Manitoba,2005-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2005-09-15,No,Ontario,2006-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2006-09-15,No,Nova Scotia,2007-06-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2008-06-15,No,British Columbia,2008-05-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2008-09-15,No,Quebec,2009-03-15,0.0,Bq/Kg,Cesium-134
"Fruits, Blueberries",2009-09-15,No,Alberta,2010-01-01,0.0,Bq/Kg,Cesium-134
